key	primaryKey	internalId	type	provider	dependencyKey
SuitCases	SuitCaseInsideAMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideAMesh.fbx	UnityEngine.Material	BundledAssetProvider	-147737056
SuitCases	SuitCaseInsideAMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideAMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
SuitCases	SuitCaseInsideBMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideBMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
SuitCases	SuitCaseInsideBMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideBMesh.fbx	UnityEngine.Material	BundledAssetProvider	-147737056
SuitCases	SuitCaseInsideBMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideBMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
SuitCases	SuitCaseInsideCMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideCMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
SuitCases	SuitCaseInsideCMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideCMesh.fbx	UnityEngine.Material	BundledAssetProvider	-147737056
SuitCases	SuitCaseInsideCMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideCMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
SuitCaseAAddressable	SuitCaseAAddressable	Assets/Sons/Props/SuitCase/SuitCaseAAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	-147737056
5a2e4b222dd39974f8a13ac3e6661170	SuitCaseAAddressable	Assets/Sons/Props/SuitCase/SuitCaseAAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	-147737056
SuitCaseAMesh	SuitCaseAMesh	Assets/Sons/Props/SuitCase/SuitCaseAMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
SuitCaseAMesh	SuitCaseAMesh	Assets/Sons/Props/SuitCase/SuitCaseAMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
f88a5cd36dd76a0438b2e3c137a6abe5	SuitCaseAMesh	Assets/Sons/Props/SuitCase/SuitCaseAMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
f88a5cd36dd76a0438b2e3c137a6abe5	SuitCaseAMesh	Assets/Sons/Props/SuitCase/SuitCaseAMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
SuitCaseBAddressable	SuitCaseBAddressable	Assets/Sons/Props/SuitCase/SuitCaseBAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	-147737056
0555f23ff4a63a348a23e053ee8a2a46	SuitCaseBAddressable	Assets/Sons/Props/SuitCase/SuitCaseBAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	-147737056
SuitCaseBMesh	SuitCaseBMesh	Assets/Sons/Props/SuitCase/SuitCaseBMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
SuitCaseBMesh	SuitCaseBMesh	Assets/Sons/Props/SuitCase/SuitCaseBMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
e204108eff19c0042848271e12a8fca9	SuitCaseBMesh	Assets/Sons/Props/SuitCase/SuitCaseBMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
e204108eff19c0042848271e12a8fca9	SuitCaseBMesh	Assets/Sons/Props/SuitCase/SuitCaseBMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
SuitCaseInside	SuitCaseInside	Assets/Sons/Props/SuitCase/SuitCaseInside.mat	UnityEngine.Material	BundledAssetProvider	-147737056
01c23272d440ed24c949977ffb6c292b	SuitCaseInside	Assets/Sons/Props/SuitCase/SuitCaseInside.mat	UnityEngine.Material	BundledAssetProvider	-147737056
SuitCaseInsideAMesh	SuitCaseInsideAMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideAMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
SuitCaseInsideAMesh	SuitCaseInsideAMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideAMesh.fbx	UnityEngine.Material	BundledAssetProvider	-147737056
SuitCaseInsideAMesh	SuitCaseInsideAMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideAMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
920ede4acf32d954c9b99b601cddbe7a	SuitCaseInsideAMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideAMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
920ede4acf32d954c9b99b601cddbe7a	SuitCaseInsideAMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideAMesh.fbx	UnityEngine.Material	BundledAssetProvider	-147737056
920ede4acf32d954c9b99b601cddbe7a	SuitCaseInsideAMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideAMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
SuitCaseInsideBMesh	SuitCaseInsideBMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideBMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
SuitCaseInsideBMesh	SuitCaseInsideBMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideBMesh.fbx	UnityEngine.Material	BundledAssetProvider	-147737056
SuitCaseInsideBMesh	SuitCaseInsideBMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideBMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
a3b9169f8837a0a4ea3649f671ea6573	SuitCaseInsideBMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideBMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
a3b9169f8837a0a4ea3649f671ea6573	SuitCaseInsideBMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideBMesh.fbx	UnityEngine.Material	BundledAssetProvider	-147737056
a3b9169f8837a0a4ea3649f671ea6573	SuitCaseInsideBMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideBMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
SuitCaseInsideCMesh	SuitCaseInsideCMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideCMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
SuitCaseInsideCMesh	SuitCaseInsideCMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideCMesh.fbx	UnityEngine.Material	BundledAssetProvider	-147737056
SuitCaseInsideCMesh	SuitCaseInsideCMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideCMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
14fc61d74a3412344be3f3ae633783b0	SuitCaseInsideCMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideCMesh.fbx	UnityEngine.GameObject	BundledAssetProvider	-147737056
14fc61d74a3412344be3f3ae633783b0	SuitCaseInsideCMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideCMesh.fbx	UnityEngine.Material	BundledAssetProvider	-147737056
14fc61d74a3412344be3f3ae633783b0	SuitCaseInsideCMesh	Assets/Sons/Props/SuitCase/SuitCaseInsideCMesh.fbx	UnityEngine.Mesh	BundledAssetProvider	-147737056
SwimUpBarTreeAModelAddressable	SwimUpBarTreeAModelAddressable	Assets/Sons/Props/SwimUpBarTreeA/SwimUpBarTreeAModelAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
c88a90cc77b34e9448be3a1af5c60093	SwimUpBarTreeAModelAddressable	Assets/Sons/Props/SwimUpBarTreeA/SwimUpBarTreeAModelAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
SwimUpBarTreeAVinesAddressable	SwimUpBarTreeAVinesAddressable	Assets/Sons/Props/SwimUpBarTreeA/SwimUpBarTreeAVinesAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
ca266098cba11c54e9cb20252440c6ba	SwimUpBarTreeAVinesAddressable	Assets/Sons/Props/SwimUpBarTreeA/SwimUpBarTreeAVinesAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
TacticalArmorHeadHelmetMaskMap	TacticalArmorHeadHelmetMaskMap	Assets/Sons/Props/TacticalArmorHead/TacticalArmorHeadHelmetMaskMap.tga	UnityEngine.Texture2D	BundledAssetProvider	727522892
9bdbe5dbd8fcced4eaff4612c92710c7	TacticalArmorHeadHelmetMaskMap	Assets/Sons/Props/TacticalArmorHead/TacticalArmorHeadHelmetMaskMap.tga	UnityEngine.Texture2D	BundledAssetProvider	727522892
TacticalArmorHeadHelmetNormal	TacticalArmorHeadHelmetNormal	Assets/Sons/Props/TacticalArmorHead/TacticalArmorHeadHelmetNormal.tga	UnityEngine.Texture2D	BundledAssetProvider	727522892
9a28056b26ba76c43baf65912abea694	TacticalArmorHeadHelmetNormal	Assets/Sons/Props/TacticalArmorHead/TacticalArmorHeadHelmetNormal.tga	UnityEngine.Texture2D	BundledAssetProvider	727522892
TacticalArmorHeadMask	TacticalArmorHeadMask	Assets/Sons/Props/TacticalArmorHead/TacticalArmorHeadMask.mat	UnityEngine.Material	BundledAssetProvider	727522892
0267135066b24ab499b6f96390a79de6	TacticalArmorHeadMask	Assets/Sons/Props/TacticalArmorHead/TacticalArmorHeadMask.mat	UnityEngine.Material	BundledAssetProvider	727522892
TacticalArrowModel	TacticalArrowModel	Assets/Sons/Props/TacticalBow/TacticalArrowModel.fbx	UnityEngine.GameObject	BundledAssetProvider	15291753
TacticalArrowModel	TacticalArrowModel	Assets/Sons/Props/TacticalBow/TacticalArrowModel.fbx	UnityEngine.Mesh	BundledAssetProvider	15291753
c4d112db37e44dc4aac6c9419af58951	TacticalArrowModel	Assets/Sons/Props/TacticalBow/TacticalArrowModel.fbx	UnityEngine.GameObject	BundledAssetProvider	15291753
c4d112db37e44dc4aac6c9419af58951	TacticalArrowModel	Assets/Sons/Props/TacticalBow/TacticalArrowModel.fbx	UnityEngine.Mesh	BundledAssetProvider	15291753
TacticalFlashlightEmissive	TacticalFlashlightEmissive	Assets/Sons/Props/TacticalFlashlight/TacticalFlashlightEmissive.mat	UnityEngine.Material	BundledAssetProvider	188811281
52d36e5c28a99c844a3884df3b98d750	TacticalFlashlightEmissive	Assets/Sons/Props/TacticalFlashlight/TacticalFlashlightEmissive.mat	UnityEngine.Material	BundledAssetProvider	188811281
TorchCookie	TorchCookie	Assets/Sons/Props/TacticalFlashlight/TorchCookie.tif	UnityEngine.Texture2D	BundledAssetProvider	188811281
fbc98dcb494b56c4d9679e0254681a47	TorchCookie	Assets/Sons/Props/TacticalFlashlight/TorchCookie.tif	UnityEngine.Texture2D	BundledAssetProvider	188811281
LargeTactiPad	LargeTactiPad	Assets/Sons/Props/TactiPad/LargeTactiPad.mat	UnityEngine.Material	BundledAssetProvider	-1286540954
2d78974d1f0ea0345bab56d1989480ac	LargeTactiPad	Assets/Sons/Props/TactiPad/LargeTactiPad.mat	UnityEngine.Material	BundledAssetProvider	-1286540954
TactiPadPage	TactiPadPage	Assets/Sons/Props/TactiPad/TactiPadPage.mat	UnityEngine.Material	BundledAssetProvider	-1286540954
64d4ec31be6057746a9e0596fecd1ca1	TactiPadPage	Assets/Sons/Props/TactiPad/TactiPadPage.mat	UnityEngine.Material	BundledAssetProvider	-1286540954
TentTornAModelAddressable	TentTornAModelAddressable	Assets/Sons/Props/TentTornA/TentTornAModelAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	841736963
76af2ef07fef372409d70ffb82110aef	TentTornAModelAddressable	Assets/Sons/Props/TentTornA/TentTornAModelAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	841736963
Tents	TentTornAModelAddressable	Assets/Sons/Props/TentTornA/TentTornAModelAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	841736963
Tents	TentTornBModelAddressable	Assets/Sons/Props/TentTornB/TentTornBModelAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	841736963
TentTornBModelAddressable	TentTornBModelAddressable	Assets/Sons/Props/TentTornB/TentTornBModelAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	841736963
e6e67b57042201c4ba043ddaef9e8682	TentTornBModelAddressable	Assets/Sons/Props/TentTornB/TentTornBModelAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	841736963
TrackingDeviceAModel	TrackingDeviceAModel	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceAModel.fbx	UnityEngine.GameObject	BundledAssetProvider	-1494788133
TrackingDeviceAModel	TrackingDeviceAModel	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceAModel.fbx	UnityEngine.Mesh	BundledAssetProvider	-1494788133
d51b1d0d9e6b2e346b2bc9b677dddf4e	TrackingDeviceAModel	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceAModel.fbx	UnityEngine.GameObject	BundledAssetProvider	-1494788133
d51b1d0d9e6b2e346b2bc9b677dddf4e	TrackingDeviceAModel	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceAModel.fbx	UnityEngine.Mesh	BundledAssetProvider	-1494788133
TrackingDeviceATracker	TrackingDeviceATracker	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceATracker.mat	UnityEngine.Material	BundledAssetProvider	-1494788133
TrackingDeviceATracker	TrackingDeviceATracker	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceATracker.mat	UnityEditor.Rendering.HighDefinition.MaterialExternalReferences	BundledAssetProvider	-1494788133
7129c9c69e89a9a4996c397b5316e8d1	TrackingDeviceATracker	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceATracker.mat	UnityEngine.Material	BundledAssetProvider	-1494788133
7129c9c69e89a9a4996c397b5316e8d1	TrackingDeviceATracker	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceATracker.mat	UnityEditor.Rendering.HighDefinition.MaterialExternalReferences	BundledAssetProvider	-1494788133
TrackingDeviceATrackerMask	TrackingDeviceATrackerMask	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceATrackerMask.tif	UnityEngine.Texture2D	BundledAssetProvider	-1494788133
7d518e74465ee814ea8151a9697b0e24	TrackingDeviceATrackerMask	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceATrackerMask.tif	UnityEngine.Texture2D	BundledAssetProvider	-1494788133
TrackingDeviceATrackerNormal	TrackingDeviceATrackerNormal	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceATrackerNormal.tif	UnityEngine.Texture2D	BundledAssetProvider	-1494788133
35584d4f02ea8ec4ebef653e41c68655	TrackingDeviceATrackerNormal	Assets/Sons/Props/TrackingDeviceA/TrackingDeviceATrackerNormal.tif	UnityEngine.Texture2D	BundledAssetProvider	-1494788133
TrainingEquipmentAAddressable	TrainingEquipmentAAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentAAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
9fc4ba509f22d7e4cb0de48a54578c25	TrainingEquipmentAAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentAAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
TrainingEquipmentBAddressable	TrainingEquipmentBAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentBAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
812d064e05d7a6c4b87aba718c5f0461	TrainingEquipmentBAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentBAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
TrainingEquipmentCAddressable	TrainingEquipmentCAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentCAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
c0fd0e697e8ee544fb4532009cf336e4	TrainingEquipmentCAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentCAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
TrainingEquipmentDAddressable	TrainingEquipmentDAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentDAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
cf31fa88907cf9e46baf11874c7037fc	TrainingEquipmentDAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentDAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
TrainingEquipmentEAddressable	TrainingEquipmentEAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentEAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
9734a7629789841479525b05e7c20b16	TrainingEquipmentEAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentEAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
TrainingEquipmentFAddressable	TrainingEquipmentFAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentFAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
5533c2d32a6f57f449f428123e5aa8e0	TrainingEquipmentFAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentFAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
TrainingEquipmentGAddressable	TrainingEquipmentGAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentGAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
69ec51d2df883cc408dc7983b1d095b7	TrainingEquipmentGAddressable	Assets/Sons/Props/TrainingEquipment/TrainingEquipmentGAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	684107063
TroughGoreAddressable	TroughGoreAddressable	Assets/Sons/Props/TroughHolder/TroughGoreAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	-14301226
37d8bf0ad57af8c4d8af83d65e20d0be	TroughGoreAddressable	Assets/Sons/Props/TroughHolder/TroughGoreAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	-14301226
TroughHangingGoreAddressable	TroughHangingGoreAddressable	Assets/Sons/Props/TroughHolder/TroughHangingGoreAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	-14301226
716e105e7dddfa24586f79b0de4af1c5	TroughHangingGoreAddressable	Assets/Sons/Props/TroughHolder/TroughHangingGoreAddressable.prefab	UnityEngine.GameObject	BundledAssetProvider	-14301226
TurtleEggMat	TurtleEggMat	Assets/Sons/Props/TurtleEggs/TurtleEggMat.mat	UnityEngine.Material	BundledAssetProvider	1455120621
TurtleEggMat	TurtleEggMat	Assets/Sons/Props/TurtleEggs/TurtleEggMat.mat	UnityEditor.Rendering.HighDefinition.MaterialExternalReferences	BundledAssetProvider	1455120621
d4086cbb38d8bd8479487c22bbe9bee2	TurtleEggMat	Assets/Sons/Props/TurtleEggs/TurtleEggMat.mat	UnityEngine.Material	BundledAssetProvider	1455120621
d4086cbb38d8bd8479487c22bbe9bee2	TurtleEggMat	Assets/Sons/Props/TurtleEggs/TurtleEggMat.mat	UnityEditor.Rendering.HighDefinition.MaterialExternalReferences	BundledAssetProvider	1455120621
EmailPaper	EmailPaper	Assets/Sons/Props/Tutorial/EmailPaper.fbx	UnityEngine.GameObject	BundledAssetProvider	1602077436
EmailPaper	EmailPaper	Assets/Sons/Props/Tutorial/EmailPaper.fbx	UnityEngine.Mesh	BundledAssetProvider	1602077436
200421fe41f627c498b68398f840b92c	EmailPaper	Assets/Sons/Props/Tutorial/EmailPaper.fbx	UnityEngine.GameObject	BundledAssetProvider	1602077436
200421fe41f627c498b68398f840b92c	EmailPaper	Assets/Sons/Props/Tutorial/EmailPaper.fbx	UnityEngine.Mesh	BundledAssetProvider	1602077436
TutorialPaper	TutorialPaper	Assets/Sons/Props/Tutorial/TutorialPaper.fbx	UnityEngine.GameObject	BundledAssetProvider	-1286540954
TutorialPaper	TutorialPaper	Assets/Sons/Props/Tutorial/TutorialPaper.fbx	UnityEngine.Mesh	BundledAssetProvider	-1286540954
5666162dd63147442b20f66cce65363e	TutorialPaper	Assets/Sons/Props/Tutorial/TutorialPaper.fbx	UnityEngine.GameObject	BundledAssetProvider	-1286540954
5666162dd63147442b20f66cce65363e	TutorialPaper	Assets/Sons/Props/Tutorial/TutorialPaper.fbx	UnityEngine.Mesh	BundledAssetProvider	-1286540954
TutorialBookRenderRig	TutorialBookRenderRig	Assets/Sons/Props/TutorialBook/TutorialBookRenderRig.fbx	UnityEngine.GameObject	BundledAssetProvider	-1286540954
TutorialBookRenderRig	TutorialBookRenderRig	Assets/Sons/Props/TutorialBook/TutorialBookRenderRig.fbx	UnityEngine.Mesh	BundledAssetProvider	-1286540954
TutorialBookRenderRig	TutorialBookRenderRig	Assets/Sons/Props/TutorialBook/TutorialBookRenderRig.fbx	UnityEngine.Avatar	BundledAssetProvider	-1286540954
TutorialBookRenderRig	TutorialBookRenderRig	Assets/Sons/Props/TutorialBook/TutorialBookRenderRig.fbx	UnityEngine.AnimationClip	BundledAssetProvider	-1286540954
86dfbc74e596d014d86c2238c6c2aeb3	TutorialBookRenderRig	Assets/Sons/Props/TutorialBook/TutorialBookRenderRig.fbx	UnityEngine.GameObject	BundledAssetProvider	-1286540954
86dfbc74e596d014d86c2238c6c2aeb3	TutorialBookRenderRig	Assets/Sons/Props/TutorialBook/TutorialBookRenderRig.fbx	UnityEngine.Mesh	BundledAssetProvider	-1286540954
86dfbc74e596d014d86c2238c6c2aeb3	TutorialBookRenderRig	Assets/Sons/Props/TutorialBook/TutorialBookRenderRig.fbx	UnityEngine.Avatar	BundledAssetProvider	-1286540954
86dfbc74e596d014d86c2238c6c2aeb3	TutorialBookRenderRig	Assets/Sons/Props/TutorialBook/TutorialBookRenderRig.fbx	UnityEngine.AnimationClip	BundledAssetProvider	-1286540954
RobbyTuxedoWhiteA	RobbyTuxedoWhiteA	Assets/Sons/Props/TuxedoWhite/RobbyTuxedoWhiteA.mat	UnityEngine.Material	BundledAssetProvider	1099523221
7bf443f789a0a004f9f1c7d244e242ed	RobbyTuxedoWhiteA	Assets/Sons/Props/TuxedoWhite/RobbyTuxedoWhiteA.mat	UnityEngine.Material	BundledAssetProvider	1099523221
RobbyTuxedoWhiteB	RobbyTuxedoWhiteB	Assets/Sons/Props/TuxedoWhite/RobbyTuxedoWhiteB.mat	UnityEngine.Material	BundledAssetProvider	1099523221
8811094cf0c93724f8e3f035a93adb2c	RobbyTuxedoWhiteB	Assets/Sons/Props/TuxedoWhite/RobbyTuxedoWhiteB.mat	UnityEngine.Material	BundledAssetProvider	1099523221
TuxedoWhiteA	TuxedoWhiteA	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteA.mat	UnityEngine.Material	BundledAssetProvider	1119740022
13f7e71e19f143641ba6a77132dcc1ed	TuxedoWhiteA	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteA.mat	UnityEngine.Material	BundledAssetProvider	1119740022
TuxedoWhiteAAlbedo	TuxedoWhiteAAlbedo	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteAAlbedo.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
f3de38b41e98b59449e37caeea3e3223	TuxedoWhiteAAlbedo	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteAAlbedo.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWearable	TuxedoWhiteAAlbedo	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteAAlbedo.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWearable	TuxedoWhiteAMask	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteAMask.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWearable	TuxedoWhiteANormal	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteANormal.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWearable	TuxedoWhiteB	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteB.mat	UnityEngine.Material	BundledAssetProvider	-376506072
TuxedoWearable	TuxedoWhiteBAlbedo	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteBAlbedo.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWearable	TuxedoWhiteBMask	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteBMask.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWearable	TuxedoWhiteBNormal	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteBNormal.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWearable	Tuxedo	Assets/Sons/Wearables/Clothing/Tuxedo.prefab	UnityEngine.GameObject	BundledAssetProvider	-376506072
TuxedoWearable	TuxedoPants	Assets/Sons/Wearables/Clothing/TuxedoPants.prefab	UnityEngine.GameObject	BundledAssetProvider	-376506072
TuxedoWearable	TuxedoShoes	Assets/Sons/Wearables/Clothing/TuxedoShoes.prefab	UnityEngine.GameObject	BundledAssetProvider	-376506072
TuxedoWhiteAMask	TuxedoWhiteAMask	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteAMask.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
15c50b2a682d71646aa4893057e5a5ab	TuxedoWhiteAMask	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteAMask.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWhiteANormal	TuxedoWhiteANormal	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteANormal.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
62c575cbcbca0094999b482b9137a3eb	TuxedoWhiteANormal	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteANormal.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWhiteB	TuxedoWhiteB	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteB.mat	UnityEngine.Material	BundledAssetProvider	-376506072
c324f34ad82d64245af5f1f1fd3780cb	TuxedoWhiteB	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteB.mat	UnityEngine.Material	BundledAssetProvider	-376506072
TuxedoWhiteBAlbedo	TuxedoWhiteBAlbedo	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteBAlbedo.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
146998018d126e24c90e5d5a747d2aea	TuxedoWhiteBAlbedo	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteBAlbedo.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWhiteBMask	TuxedoWhiteBMask	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteBMask.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
317a86457e4704f4e9a6c5f3a57bceaa	TuxedoWhiteBMask	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteBMask.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
TuxedoWhiteBNormal	TuxedoWhiteBNormal	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteBNormal.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
5c44ebd3e68104148ab12cd5c13c1356	TuxedoWhiteBNormal	Assets/Sons/Props/TuxedoWhite/TuxedoWhiteBNormal.tif	UnityEngine.Texture2D	BundledAssetProvider	-376506072
Utensil	Utensil	Assets/Sons/Props/Utensil/Utensil.mat	UnityEngine.Material	BundledAssetProvider	431015540
f3d68e396f6c7ae41a208cd0a154edb2	Utensil	Assets/Sons/Props/Utensil/Utensil.mat	UnityEngine.Material	BundledAssetProvider	431015540
UtensilProp	Utensil	Assets/Sons/Props/Utensil/Utensil.mat	UnityEngine.Material	BundledAssetProvider	431015540
VirginiaDressBlue	VirginiaDressBlue	Assets/Sons/Props/VirginiaDress/VirginiaDressBlue.mat	UnityEngine.Material	BundledAssetProvider	1582228080
6b083a14ddaf7034fb0859bf9a208d09	VirginiaDressBlue	Assets/Sons/Props/VirginiaDress/VirginiaDressBlue.mat	UnityEngine.Material	BundledAssetProvider	1582228080
VirginiaDressGreen	VirginiaDressGreen	Assets/Sons/Props/VirginiaDress/VirginiaDressGreen.mat	UnityEngine.Material	BundledAssetProvider	1582228080
